S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
26,2026-07-13,9.5,9.5,9.41,9.5,-2.06,"2,450.00","23,248.00"
27,2026-07-10,9.7,9.7,9.7,9.7,-2.41,"1,500.00","14,550.00"
28,2026-07-09,9.65,9.94,9.65,9.94,3.87,"36,900.00","358,737.00"
29,2026-07-08,9.01,9.57,9.01,9.57,4.02,"1,200.00","11,177.00"
30,2026-07-07,9.4,9.46,8.86,9.2,-4.86,"28,400.00","260,753.00"
31,2026-07-06,9.51,9.67,9.51,9.67,-0.82,600.00,"5,752.00"
32,2026-07-03,9.6,9.83,9.6,9.75,0.31,"6,890.00","67,459.00"
33,2026-07-02,9.73,9.73,9.72,9.72,-2.7,400.00,"3,889.00"
34,2026-07-01,9.7,9.99,9.7,9.99,3.52,"3,210.00","31,667.90"
35,2026-06-30,9.65,9.67,9.65,9.65,-1.53,500.00,"4,827.00"
36,2026-06-29,9.8,10.03,9.65,9.8,1.55,"3,010.00","29,529.30"
37,2026-06-26,9.75,9.8,9.65,9.65,-1.03,"4,000.00","38,765.00"
38,2026-06-25,9.75,9.75,9.65,9.75,0.0,"4,539.00","44,126.25"
39,2026-06-24,9.65,9.9,9.65,9.75,-0.31,970.00,"9,437.30"
40,2026-06-23,9.75,9.9,9.75,9.78,-1.31,"3,711.00","36,424.35"
41,2026-06-22,9.82,9.91,9.82,9.91,0.1,"1,300.00","12,817.00"
42,2026-06-19,9.66,9.9,9.66,9.9,0.71,"2,400.00","23,601.00"
43,2026-06-18,9.65,9.83,9.65,9.83,0.82,900.00,"8,774.00"
44,2026-06-17,9.5,9.75,9.5,9.75,1.04,"1,400.00","13,596.00"
45,2026-06-16,9.65,9.65,9.65,9.65,-1.13,"1,720.00","16,598.00"
46,2026-06-15,9.69,9.9,9.69,9.76,0.72,"4,200.00","41,225.00"
47,2026-06-12,9.67,9.69,9.67,9.69,-0.82,600.00,"5,812.00"
48,2026-06-11,9.64,9.77,9.64,9.77,-1.61,800.00,"7,761.00"
49,2026-06-10,9.8,9.93,9.8,9.93,1.12,"1,000.00","9,891.00"
50,2026-06-09,9.75,9.82,9.66,9.82,0.61,"5,000.00","48,742.00"
51,2026-06-08,9.7,9.76,9.7,9.76,0.1,900.00,"8,745.00"
52,2026-06-05,9.99,9.99,9.75,9.75,0.52,"1,900.00","18,938.00"
53,2026-06-04,9.51,9.79,9.51,9.7,-0.21,600.00,"5,800.00"
54,2026-06-03,9.65,9.72,9.65,9.72,-0.82,"1,100.00","10,661.00"
55,2026-06-02,9.58,9.86,9.58,9.8,1.34,"5,300.00","52,052.00"
56,2026-06-01,9.56,9.82,9.56,9.67,-1.63,"2,200.00","21,235.00"
57,2026-05-27,9.74,10.0,9.6,9.83,0.92,"8,050.00","79,713.50"
58,2026-05-26,9.61,9.74,9.61,9.74,-1.62,400.00,"3,865.00"
59,2026-05-25,9.8,9.9,9.61,9.9,1.02,"21,900.00","216,523.00"
60,2026-05-22,9.5,9.8,9.5,9.8,0.1,"27,267.00","267,096.60"
61,2026-05-21,9.7,9.79,9.69,9.79,0.0,900.00,"8,750.00"
62,2026-05-20,9.4,9.79,9.4,9.79,2.3,"3,500.00","33,382.00"
63,2026-05-19,9.46,9.57,9.46,9.57,1.16,900.00,"8,596.00"
64,2026-05-18,9.4,9.5,9.4,9.46,0.64,"4,700.00","44,493.00"
65,2026-05-15,9.33,9.5,9.33,9.4,-0.11,890.00,"8,371.70"
66,2026-05-14,9.51,9.79,9.41,9.41,-3.49,"57,600.00","548,094.00"
67,2026-05-13,9.45,9.75,9.45,9.75,0.1,"1,400.00","13,498.00"
68,2026-05-12,9.45,9.74,9.45,9.74,0.0,"11,017.00","107,156.58"
69,2026-05-11,9.22,9.74,9.22,9.74,4.73,"3,640.00","34,649.20"
70,2026-05-08,9.22,9.3,9.22,9.3,-2.11,500.00,"4,623.00"
71,2026-05-07,9.5,9.5,9.5,9.5,0.0,200.00,"1,900.00"
72,2026-05-06,9.26,9.5,9.26,9.5,2.04,"1,100.00","10,237.00"
73,2026-05-05,9.24,9.31,9.24,9.31,-2.1,"1,050.00","9,741.50"
74,2026-05-04,9.23,9.51,9.23,9.51,0.0,600.00,"5,655.00"
75,2026-04-30,9.35,9.51,9.35,9.51,-0.83,"1,750.00","16,622.00"
76,2026-04-29,9.49,9.59,9.31,9.59,1.05,850.00,"7,995.50"
77,2026-04-28,9.61,9.49,9.45,9.49,-1.25,600.00,"5,676.00"
78,2026-04-27,9.86,9.85,9.59,9.61,-2.54,"2,820.00","27,124.80"
79,2026-04-24,9.6,10.0,9.85,9.86,2.71,"16,350.00","161,249.50"
80,2026-04-23,9.54,9.8,9.54,9.6,0.73,"3,300.00","31,661.00"
81,2026-04-22,9.5,9.55,9.44,9.53,-2.36,"2,800.00","26,628.00"
82,2026-04-21,9.63,10.26,9.63,9.76,0.62,"11,450.00","114,030.50"
83,2026-04-20,9.8,9.8,9.68,9.7,-0.61,"3,200.00","31,040.00"
84,2026-04-17,9.53,9.76,9.53,9.76,1.67,"1,800.00","17,239.00"
85,2026-04-16,9.39,9.79,9.39,9.6,0.42,"1,300.00","12,418.00"
86,2026-04-15,9.33,9.56,9.33,9.56,0.63,"11,130.00","106,227.80"
87,2026-04-13,9.45,9.5,9.3,9.5,-1.45,"3,624.00","34,139.30"
88,2026-04-10,9.47,9.65,9.47,9.64,-0.1,"1,200.00","11,495.00"
89,2026-04-09,9.28,9.65,9.28,9.65,2.12,"1,250.00","11,869.50"
90,2026-04-08,9.45,9.45,9.45,9.45,0.11,400.00,"3,780.00"
91,2026-04-07,9.4,9.44,9.4,9.44,-1.56,"2,150.00","20,236.00"
92,2026-04-06,9.41,9.59,9.41,9.59,-0.1,700.00,"6,629.00"
93,2026-04-05,9.51,9.75,9.51,9.6,0.21,"6,000.00","58,070.00"
94,2026-04-02,9.5,9.77,9.5,9.58,0.0,"3,550.00","34,460.00"
95,2026-04-01,9.6,9.7,9.58,9.58,-1.74,"6,000.00","57,806.00"
96,2026-03-31,9.56,9.94,9.53,9.75,0.0,"3,110.00","30,622.60"
