S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
218,2025-09-07,8.9,8.9,8.48,8.52,-2.85,"36,650.00","315,488.00"
219,2025-09-04,8.48,8.77,8.4,8.77,1.39,"23,700.00","200,676.00"
220,2025-09-03,8.82,8.98,8.64,8.65,-3.89,"8,800.00","76,801.00"
221,2025-09-02,8.9,9.0,8.58,9.0,1.12,"22,600.00","196,405.00"
222,2025-09-01,8.73,8.9,8.58,8.9,0.11,"3,500.00","30,425.00"
223,2025-08-31,8.61,8.92,8.51,8.89,1.6,"70,039.00","599,055.94"
224,2025-08-28,8.58,8.75,8.58,8.75,0.0,"1,000.00","8,648.00"
225,2025-08-27,8.44,8.75,8.44,8.75,1.63,"3,020.00","25,970.00"
226,2025-08-26,8.45,8.61,8.45,8.61,1.89,"12,815.00","110,181.15"
227,2025-08-25,8.62,8.62,8.4,8.45,-0.12,"86,050.00","723,583.00"
228,2025-08-24,8.5,8.67,8.33,8.46,-1.17,"4,010.00","34,081.90"
229,2025-08-21,8.35,8.72,8.35,8.56,0.71,"4,500.00","38,664.23"
230,2025-08-20,8.43,8.67,8.34,8.5,0.83,"2,000.00","16,998.00"
231,2025-08-19,8.71,8.71,8.39,8.43,-1.4,"52,535.00","449,213.22"
232,2025-08-18,8.47,8.64,8.47,8.55,-0.58,"15,738.00","134,695.90"
233,2025-08-17,8.9,9.0,8.39,8.6,-2.82,"38,225.00","326,947.68"
234,2025-08-14,8.85,9.0,8.85,8.85,0.0,"5,400.00","47,818.00"
235,2025-08-13,9.18,9.18,8.83,8.85,-1.67,"3,000.00","26,757.00"
236,2025-08-12,9.08,9.08,8.83,9.0,1.01,"104,600.00","940,496.00"
237,2025-08-11,9.29,9.29,8.91,8.91,-2.94,"3,950.00","35,607.00"
238,2025-08-07,9.0,9.18,8.82,9.18,3.96,"55,891.00","504,565.30"
239,2025-08-06,9.16,9.2,8.82,8.83,-1.78,"11,359.00","100,947.17"
240,2025-08-05,9.18,9.18,8.82,8.99,-0.11,"26,375.00","234,025.50"
241,2025-08-04,9.35,9.35,8.94,9.0,-2.07,"21,560.00","194,112.90"
242,2025-08-03,9.1,9.28,8.87,9.19,1.55,"21,489.00","195,130.57"
243,2025-07-31,9.2,9.25,8.7,9.05,-0.44,"60,124.00","534,003.02"
244,2025-07-30,9.41,9.41,9.03,9.09,-1.52,"53,640.00","487,656.45"
245,2025-07-29,9.07,9.25,8.75,9.23,1.76,"21,010.00","189,630.70"
246,2025-07-28,9.02,9.38,9.02,9.07,-1.41,"23,007.00","209,285.74"
247,2025-07-27,8.96,9.73,8.96,9.2,0.66,"16,950.00","156,463.00"
248,2025-07-24,9.15,9.15,8.81,9.14,1.78,"6,560.00","58,950.60"
249,2025-07-23,9.21,9.54,8.8,8.98,-0.55,"17,270.00","154,858.32"
250,2025-07-22,8.99,9.16,8.99,9.03,-1.53,"1,880.00","16,968.20"
251,2025-07-21,9.14,9.3,8.97,9.17,2.23,"13,001.00","118,819.14"
252,2025-07-20,8.96,9.31,8.8,8.97,-1.86,"25,879.00","234,851.68"
253,2025-07-17,10.08,10.08,9.14,9.14,-7.58,"90,779.00","834,558.48"
254,2025-07-16,9.31,10.04,9.13,9.89,8.32,"166,656.00","1,638,557.83"
255,2025-07-15,9.32,9.32,8.77,9.13,-0.11,"35,100.00","318,783.00"
256,2025-07-14,9.09,9.27,8.8,9.14,2.47,"126,096.00","1,136,222.44"
257,2025-07-13,8.65,8.98,8.65,8.92,1.25,"33,548.00","297,769.37"
258,2025-07-10,8.9,9.0,8.78,8.81,-1.78,"25,799.00","227,794.80"
259,2025-07-09,8.7,8.97,8.54,8.97,1.24,"10,835.00","95,526.00"
260,2025-07-08,8.85,8.96,8.79,8.86,0.11,"5,870.00","52,025.00"
261,2025-07-07,8.74,9.0,8.53,8.85,3.27,"24,000.00","211,107.00"
262,2025-07-06,8.7,9.02,8.56,8.57,-3.16,"38,760.00","340,701.20"
263,2025-07-03,8.45,8.89,8.23,8.85,5.48,"54,841.00","473,251.17"
264,2025-07-02,8.4,8.45,8.14,8.39,0.36,"15,950.00","133,452.40"
265,2025-07-01,8.45,8.45,8.3,8.36,-0.36,"54,800.00","461,675.50"
266,2025-06-30,8.25,8.4,8.2,8.39,0.84,"43,380.00","364,083.00"
267,2025-06-29,8.3,8.37,8.17,8.32,0.24,"8,400.00","69,968.00"
268,2025-06-26,8.25,8.3,8.25,8.3,0.61,"8,830.00","72,911.00"
269,2025-06-25,8.48,8.48,8.21,8.25,-0.96,"2,100.00","17,617.00"
270,2025-06-24,8.13,8.35,8.13,8.33,0.48,"21,500.00","178,334.50"
271,2025-06-23,8.35,8.35,8.13,8.29,1.22,"11,650.00","96,449.00"
272,2025-06-22,8.11,8.25,8.11,8.19,0.0,"1,500.00","12,217.00"
273,2025-06-19,8.46,8.5,8.19,8.19,-1.33,"10,723.00","89,798.20"
274,2025-06-18,8.32,8.4,8.2,8.3,1.72,"33,961.00","281,887.87"
275,2025-06-17,8.11,8.2,8.11,8.16,-1.21,"1,150.00","9,371.00"
276,2025-06-16,8.13,8.3,8.13,8.26,0.12,"25,621.00","211,270.93"
277,2025-06-15,8.31,8.31,8.23,8.25,-1.9,400.00,"3,302.00"
278,2025-06-12,8.22,8.49,8.22,8.41,0.48,931.00,"7,788.91"
279,2025-06-11,8.09,8.38,8.09,8.37,4.23,"26,910.00","225,299.30"
280,2025-06-10,8.15,8.46,7.95,8.03,-3.25,"187,378.00","1,511,954.34"
281,2025-06-09,8.56,8.56,8.3,8.3,-1.19,700.00,"5,896.00"
282,2025-06-08,8.22,8.49,8.22,8.4,0.48,"15,303.00","128,153.91"
283,2025-06-05,8.29,8.45,8.29,8.36,-1.07,"7,284.00","60,922.80"
284,2025-06-04,8.4,8.45,8.3,8.45,0.12,"6,100.00","51,421.00"
285,2025-06-03,8.2,8.48,8.19,8.44,1.08,"1,300.00","10,856.00"
286,2025-06-02,8.59,8.59,8.28,8.35,-1.07,"10,050.00","83,846.00"
287,2025-05-28,8.21,8.46,8.21,8.44,1.08,"23,300.00","195,601.25"
288,2025-05-27,8.15,8.37,8.05,8.35,0.48,"3,300.00","27,436.00"
289,2025-05-26,8.48,8.6,8.3,8.31,-0.24,"11,572.00","96,542.78"
290,2025-05-25,8.23,8.35,8.23,8.33,-0.6,"16,920.00","141,012.75"
291,2025-05-22,8.15,8.38,8.15,8.38,1.7,482.00,"4,000.16"
292,2025-05-21,8.14,8.36,8.14,8.24,0.98,"4,710.00","38,855.90"
293,2025-05-20,8.18,8.22,8.08,8.16,-0.73,"2,545.00","20,774.90"
294,2025-05-19,8.52,8.52,8.22,8.22,-1.79,"26,100.00","217,948.00"
295,2025-05-18,8.41,8.5,8.17,8.37,-0.48,"13,615.00","113,216.65"
296,2025-05-15,8.3,8.42,8.21,8.41,1.08,"1,650.00","13,803.00"
